Fund Holdings as of,13-Aug-21,,,,,,,,,,,,,,
ARNDTN,AROUNDTOWN SA MTN RegS,Fixed Income,0.3,106.06,"3,650,000.00","3,894,282.50","3,894,282.50",Financial Other,XS2017788592,4.75,31-Dec-49,-,Luxembourg,GBP,2.74
HMSOLN,HAMMERSON PLC RegS,Fixed Income,0.3,105.33,"3,600,000.00","3,891,916.87","3,891,916.87",Reits,XS1311391012,3.5,27-Oct-25,-,United Kingdom,GBP,3.73
BMW,BMW INTERNATIONAL INVESTMENT BV MTN RegS,Fixed Income,0.3,102.67,"3,725,000.00","3,888,870.85","3,888,870.85",Consumer Cyclical,XS1878191482,1.88,11-Sep-23,-,Germany,GBP,2.02
UKPONE,EDF ENERGY NETWORKS EPN PLC MTN RegS,Fixed Income,0.3,112.69,"3,368,000.00","3,879,090.67","3,879,090.67",Electric,XS0187202303,5.75,08-Mar-24,-,United Kingdom,GBP,2.42
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.3,100.58,"3,800,000.00","3,860,709.22","3,860,709.22",Consumer Cyclical,XS2232029426,1.13,18-Sep-23,-,Germany,GBP,2.06
EDF,ELECTRICITE DE FRANCE MTN RegS,Fixed Income,0.3,108.28,"3,400,000.00","3,837,643.59","3,837,643.59",Owned No Guarantee,XS0403958498,6.88,12-Dec-22,-,France,GBP,1.27
PPL,WESTERN POWER DISTRIBUTION WEST MI MTN RegS,Fixed Income,0.29,108.71,"3,395,000.00","3,798,669.63","3,798,669.63",Electric,XS0979476602,3.88,17-Oct-24,-,United Kingdom,GBP,2.76
BFCM,BANQUE FEDERATIVE DU CREDIT MUTUEL MTN RegS,Fixed Income,0.29,103.74,"3,600,000.00","3,787,409.28","3,787,409.28",Banking,FR0013397064,2.25,18-Dec-23,-,France,GBP,2.28
VZ,VERIZON COMMUNICATIONS INC,Fixed Income,0.29,109.5,"3,430,000.00","3,777,312.49","3,777,312.49",Communications,XS1579033819,4.07,18-Jun-24,-,United States,GBP,2.74
ROTHLF,ROTHESAY LIFE PLC RegS,Fixed Income,0.29,107.6,"3,500,000.00","3,776,372.96","3,776,372.96",Insurance,XS2027400063,3.38,12-Jul-26,-,United Kingdom,GBP,4.6
ACAFP,CREDIT AGRICOLE SA MTN RegS,Fixed Income,0.29,114.68,"3,150,000.00","3,764,028.68","3,764,028.68",Banking,XS0405953257,7.38,18-Dec-23,-,France,GBP,2.16
COVBS,COVENTRY BUILDING SOCIETY MTN RegS,Fixed Income,0.29,102.46,"3,650,000.00","3,760,541.26","3,760,541.26",Banking,XS1705893789,1.88,24-Oct-23,-,United Kingdom,GBP,2.15
SIEGR,SIEMENS FINANCIERINGSMAATSCHAPPIJ RegS,Fixed Income,0.29,100.59,"3,700,000.00","3,727,790.74","3,727,790.74",Capital Goods,XS2182062120,0.88,05-Jun-23,-,Germany,GBP,1.8
SWEDA,SWEDBANK AB MTN RegS,Fixed Income,0.29,101.61,"3,625,000.00","3,720,225.07","3,720,225.07",Banking,XS1844104437,1.63,28-Dec-22,-,Sweden,GBP,1.36
FABUH,FIRST ABU DHABI BANK PJSC MTN RegS,Fixed Income,0.29,100.81,"3,640,000.00","3,693,652.02","3,693,652.02",Government Sponsored,XS2118502991,1.38,19-Feb-23,-,United Arab Emirates,GBP,1.51
SGCLN,STAGECOACH GROUP PLC RegS,Fixed Income,0.28,108.4,"3,290,000.00","3,681,056.36","3,681,056.36",Transportation,XS1298002244,4,29-Sep-25,-,United Kingdom,GBP,3.59
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.28,100.07,"3,600,000.00","3,665,253.43","3,665,253.43",Consumer Cyclical,XS1853394598,1.88,07-Sep-21,-,Germany,GBP,0.07
TOYOTA,TOYOTA MOTOR FINANCE (NETHERLANDS) MTN RegS,Fixed Income,0.28,99.51,"3,675,000.00","3,658,714.97","3,658,714.97",Consumer Cyclical,XS2365671259,0.75,19-Dec-25,-,Japan,GBP,4.29
SCGAU,SCENTRE GROUP TRUST 1 / SCENTRE GR MTN RegS,Fixed Income,0.28,100.78,"3,578,000.00","3,635,303.10","3,635,303.10",Reits,XS1215153930,2.38,08-Apr-22,-,Australia,GBP,0.42
SWSFIN_03-A4,SWSFIN_03 A4 RegS,Fixed Income,0.28,122.86,"2,900,000.00","3,634,224.33","3,634,224.33",Utility Other,XS0172992637,6.64,31-Mar-26,-,United Kingdom,GBP,4.11
DLR,DIGITAL STOUT HOLDING LLC MTN RegS,Fixed Income,0.28,110.91,"3,250,000.00","3,614,775.47","3,614,775.47",Reits,XS0876477810,4.25,17-Jan-25,-,United States,GBP,3.02
WSTP,WESTPAC BANKING CORP MTN RegS,Fixed Income,0.28,102.96,"3,450,000.00","3,612,224.90","3,612,224.90",Banking,XS1333068465,2.63,14-Dec-22,-,Australia,GBP,1.31
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.28,112.84,"3,100,000.00","3,609,187.44","3,609,187.44",Consumer Cyclical,XS2154336254,4.25,09-Oct-25,-,Germany,GBP,3.79
NEXLN,NATIONAL EXPRESS GROUP PLC MTN RegS,Fixed Income,0.28,103.47,"3,415,000.00","3,597,715.53","3,597,715.53",Transportation,XS1514188488,2.5,11-Nov-23,-,United Kingdom,GBP,2.18
YBS,YORKSHIRE BUILDING SOCIETY MTN RegS,Fixed Income,0.28,111.67,"3,176,000.00","3,581,240.47","3,581,240.47",Banking,XS1397887537,3.5,21-Apr-26,-,United Kingdom,GBP,4.38
NDASS,NORDEA BANK ABP MTN RegS,Fixed Income,0.28,101.68,"3,500,000.00","3,575,038.36","3,575,038.36",Banking,XS1241052346,2.38,02-Jun-22,-,Finland,GBP,0.81
CMZB,COMMERZBANK AG MTN RegS,Fixed Income,0.28,101.04,"3,500,000.00","3,570,529.82","3,570,529.82",Banking,XS2106542165,1.75,22-Jan-25,-,Germany,GBP,3.34
BNP,BNP PARIBAS SA MTN RegS,Fixed Income,0.28,100.76,"3,500,000.00","3,565,493.17","3,565,493.17",Banking,XS1473446604,1.13,16-Aug-22,-,France,GBP,1
MET,METLIFE INC RegS,Fixed Income,0.28,114.79,"3,006,000.00","3,559,973.30","3,559,973.30",Insurance,XS0207636712,5.38,09-Dec-24,-,United States,GBP,3.05
DBHNGR,DEUTSCHE BAHN FINANCE GMBH MTN RegS,Fixed Income,0.27,102.09,"3,470,000.00","3,556,537.96","3,556,537.96",Owned No Guarantee,XS0794224369,2.75,20-Jun-22,-,Germany,GBP,0.85
HSBC,HSBC BANK PLC MTN RegS,Fixed Income,0.27,110.27,"3,200,000.00","3,549,503.68","3,549,503.68",Banking,XS0088317853,6.5,07-Jul-23,-,United Kingdom,GBP,1.84
GATAIR,GATWICK FUNDING LTD MTN RegS,Fixed Income,0.27,119.57,"2,900,000.00","3,547,350.90","3,547,350.90",Transportation,XS0596919299,6.13,02-Mar-28,-,United Kingdom,GBP,4.06
EXPNLN,EXPERIAN FINANCE PLC MTN RegS,Fixed Income,0.27,103.66,"3,350,000.00","3,534,896.00","3,534,896.00",Technology,XS1846741228,2.13,27-Sep-24,-,United Kingdom,GBP,2.83
FABUH,FIRST ABU DHABI BANK PJSC MTN RegS,Fixed Income,0.27,98.98,"3,525,000.00","3,504,831.82","3,504,831.82",Government Sponsored,XS2297626645,0.88,09-Dec-25,-,United Arab Emirates,GBP,4.24
NESNVX,NESTLE FINANCE INTERNATIONAL LTD MTN RegS,Fixed Income,0.27,104.38,"3,270,000.00","3,464,892.07","3,464,892.07",Consumer Non-Cyclical,XS0860561942,2.25,30-Nov-23,-,Switzerland,GBP,2.23
COVBS,COVENTRY BUILDING SOCIETY MTN RegS,Fixed Income,0.27,105.82,"3,201,000.00","3,457,737.65","3,457,737.65",Banking,XS0544713356,5.88,28-Sep-22,-,United Kingdom,GBP,1.08
DISCA,DISCOVERY COMMUNICATIONS LLC,Fixed Income,0.27,104.07,"3,250,000.00","3,455,159.70","3,455,159.70",Communications,XS1684268524,2.5,20-Sep-24,-,United States,GBP,2.78
GS,GOLDMAN SACHS GROUP INC,Fixed Income,0.27,123.22,"2,800,000.00","3,453,517.44","3,453,517.44",Banking,XS0347920208,7.13,07-Aug-25,-,United States,GBP,3.6
AKFAST,AKELIUS RESIDENTIAL PROPERTY AB (P MTN RegS,Fixed Income,0.27,104.6,"3,217,000.00","3,440,924.31","3,440,924.31",Financial Other,XS1684269761,2.38,15-Aug-25,-,Sweden,GBP,3.64
DAIGR,DAIMLER INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.26,100.42,"3,375,000.00","3,418,746.85","3,418,746.85",Consumer Cyclical,XS1550144072,1.5,13-Jan-22,-,Germany,GBP,0.42
RY,ROYAL BANK OF CANADA MTN RegS,Fixed Income,0.26,101.82,"3,325,000.00","3,416,313.79","3,416,313.79",Banking,XS2072818672,1.38,09-Dec-24,-,Canada,GBP,3.24
MOTOPG,MOTABILITY OPERATIONS GROUP PLC MTN RegS,Fixed Income,0.26,104.33,"3,228,000.00","3,389,463.80","3,389,463.80",Consumer Cyclical,XS0479905993,5.38,28-Jun-22,-,United Kingdom,GBP,0.86
BACR,BARCLAYS PLC RegS,Fixed Income,0.26,101.49,"3,296,000.00","3,388,639.76","3,388,639.76",Banking,XS2251641267,1.7,03-Nov-26,-,United Kingdom,GBP,4.54
LVFRSC,LIVERPOOL VICTORIA FRIENDLY SOCIET RegS,Fixed Income,0.26,107.65,"3,100,000.00","3,382,904.21","3,382,904.21",Insurance,XS0935312057,6.5,22-May-43,-,United Kingdom,GBP,1.71
EDPPL,EDP FINANCE BV MTN RegS,Fixed Income,0.26,118.26,"2,733,000.00","3,374,803.52","3,374,803.52",Electric,XS0397015537,8.63,04-Jan-24,-,Portugal,GBP,2.18
SHBASS,SVENSKA HANDELSBANKEN AB MTN RegS,Fixed Income,0.26,102.49,"3,250,000.00","3,365,928.64","3,365,928.64",Banking,XS1989819583,1.63,15-Dec-23,-,Sweden,GBP,2.29
BALN,BAE SYSTEMS PLC RegS,Fixed Income,0.26,102.9,"3,233,000.00","3,351,003.54","3,351,003.54",Capital Goods,XS0789683462,4.13,08-Jun-22,-,United Kingdom,GBP,0.82
SGN,SOUTHERN GAS NETWORKS PLC MTN RegS,Fixed Income,0.26,105.44,"3,123,000.00","3,333,693.79","3,333,693.79",Natural Gas,XS1180063056,2.5,03-Feb-25,-,United Kingdom,GBP,3.33
BNS,BANK OF NOVA SCOTIA MTN RegS,Fixed Income,0.25,101.69,"3,214,000.00","3,298,577.95","3,298,577.95",Banking,XS2089341809,1.38,05-Dec-23,-,Canada,GBP,2.27
SHBASS,SVENSKA HANDELSBANKEN AB MTN RegS,Fixed Income,0.25,101.15,"3,244,000.00","3,289,422.33","3,289,422.33",Banking,XS1839146260,1.63,18-Jun-22,-,Sweden,GBP,0.85
MQGAU,MACQUARIE BANK LTD MTN RegS,Fixed Income,0.25,100.17,"3,250,000.00","3,267,561.47","3,267,561.47",Banking,XS2329146539,1.13,15-Dec-25,-,Australia,GBP,4.24
TTEFP,TOTAL CAPITAL INTERNATIONAL SA MTN RegS,Fixed Income,0.25,101.57,"3,200,000.00","3,263,027.68","3,263,027.68",Energy,XS1244160278,2.25,09-Jun-22,-,France,GBP,0.82
EXPNLN,EXPERIAN FINANCE PLC MTN RegS,Fixed Income,0.25,99.24,"3,250,000.00","3,245,974.24","3,245,974.24",Technology,XS2237991240,0.74,29-Oct-25,-,United Kingdom,GBP,4.06
BFCM,BANQUE FEDERATIVE DU CREDIT MUTUEL MTN RegS,Fixed Income,0.25,100.36,"3,200,000.00","3,239,864.36","3,239,864.36",Banking,XS1752894888,1.38,20-Dec-21,-,France,GBP,0.35
APAAU,APT PIPELINES LTD MTN RegS,Fixed Income,0.25,110.33,"2,850,000.00","3,230,557.00","3,230,557.00",Natural Gas,XS0858000606,4.25,26-Nov-24,-,Australia,GBP,3.06
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.25,102.88,"3,100,000.00","3,229,415.62","3,229,415.62",Consumer Cyclical,XS2088660795,1.88,03-Dec-24,-,Germany,GBP,3.2
OPBANK,POHJOLA BANK PLC MTN RegS,Fixed Income,0.25,101.68,"3,157,000.00","3,228,382.35","3,228,382.35",Banking,XS1234804653,2.5,20-May-22,-,Finland,GBP,0.77
BPLN,BP CAPITAL MARKETS PLC MTN RegS,Fixed Income,0.25,106.09,"3,010,000.00","3,201,056.84","3,201,056.84",Energy,XS1851278421,2.27,03-Jul-26,-,United Kingdom,GBP,4.64
FCABNK,FCA BANK SPA (IRISH BRANCH) MTN RegS,Fixed Income,0.25,100.1,"3,150,000.00","3,197,798.84","3,197,798.84",Consumer Cyclical,XS1497682036,1.63,29-Sep-21,-,Italy,GBP,0.13
MAGAIR,MANCHESTER AIRPORT GROUP FUNDING P MTN RegS,Fixed Income,0.25,107.76,"2,917,000.00","3,187,830.51","3,187,830.51",Transportation,XS1057530393,4.13,02-Apr-24,-,United Kingdom,GBP,2.49
VMUKLN,CYBG PLC MTN RegS,Fixed Income,0.24,106.37,"2,920,000.00","3,136,027.44","3,136,027.44",Banking,XS1813150247,3.38,24-Apr-26,-,United Kingdom,GBP,3.51
SSELN,SCOTTISH & SOUTHERN ENERGY PLC RegS,Fixed Income,0.24,105.79,"2,816,000.00","3,126,459.26","3,126,459.26",Electric,XS0095371638,5.88,22-Sep-22,-,United Kingdom,GBP,1.06
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.24,103.61,"3,000,000.00","3,116,001.13","3,116,001.13",Consumer Cyclical,XS1949711094,2.75,10-Jul-23,-,Germany,GBP,1.88
SGOFP,COMPAGNIE DE SAINT-GOBAIN MTN RegS,Fixed Income,0.24,115.35,"2,600,000.00","3,107,648.18","3,107,648.18",Capital Goods,XS0274270817,5.63,15-Nov-24,-,France,GBP,2.97
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.24,99.74,"3,100,000.00","3,107,160.23","3,107,160.23",Consumer Cyclical,XS2289410180,0.88,20-Feb-25,-,Germany,GBP,3.47
GM,GENERAL MOTORS FINANCIAL CO INC MTN RegS,Fixed Income,0.24,103.21,"2,950,000.00","3,106,777.89","3,106,777.89",Consumer Cyclical,XS1674925505,2.25,06-Sep-24,-,United States,GBP,2.81
HSXLN,HISCOX LTD RegS,Fixed Income,0.24,101.39,"3,000,000.00","3,081,543.22","3,081,543.22",Insurance,XS1790108283,2,14-Dec-22,-,United Kingdom,GBP,1.32
GSWITC,GLOBAL SWITCH HOLDINGS LTD MTN RegS,Fixed Income,0.24,104.54,"2,850,000.00","3,062,482.64","3,062,482.64",Communications,XS1003373476,4.38,13-Dec-22,-,United Kingdom,GBP,1.29
EUROCL,EUROCLEAR BANK SA MTN RegS,Fixed Income,0.24,101.8,"2,975,000.00","3,060,950.92","3,060,950.92",Brokerage/Asset Managers/Exchanges,BE6316405560,1.25,30-Sep-24,-,Belgium,GBP,3.06
MET,METLIFE GLOBAL FUNDING INC MTN RegS,Fixed Income,0.24,103.31,"2,950,000.00","3,055,368.47","3,055,368.47",Insurance,XS0873675846,2.88,11-Jan-23,-,United States,GBP,1.39
PICORP,PENSION INSURANCE CORP PLC RegS,Fixed Income,0.23,113.93,"2,650,000.00","3,038,534.97","3,038,534.97",Insurance,XS1083983376,6.5,03-Jul-24,-,United Kingdom,GBP,2.72
BNS,BANK OF NOVA SCOTIA RegS,Fixed Income,0.23,100.83,"3,000,000.00","3,031,703.32","3,031,703.32",Banking,XS1628013416,1.25,08-Jun-22,-,Canada,GBP,0.82
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.23,103.3,"2,900,000.00","3,003,607.43","3,003,607.43",Consumer Cyclical,XS2019237945,2.13,27-Jun-24,-,Germany,GBP,2.81
IHGLN,INTERCONTINENTAL HOTELS GROUP PLC MTN RegS,Fixed Income,0.23,108.4,"2,650,000.00","2,971,628.80","2,971,628.80",Consumer Cyclical,XS1275957121,3.75,14-Aug-25,-,United Kingdom,GBP,3.48
IBESM,SP DISTRIBUTION PLC RegS,Fixed Income,0.23,123.3,"2,400,000.00","2,969,645.26","2,969,645.26",Electric,XS0649291944,5.88,17-Jul-26,-,United Kingdom,GBP,4.45
COVBS,COVENTRY BUILDING SOCIETY MTN RegS,Fixed Income,0.23,100.23,"2,950,000.00","2,968,542.57","2,968,542.57",Banking,XS2233154454,1,21-Sep-25,-,United Kingdom,GBP,4.02
COVBS,COVENTRY BUILDING SOCIETY MTN RegS,Fixed Income,0.23,101.15,"2,925,000.00","2,961,276.66","2,961,276.66",Banking,XS2055125194,1.5,23-Jan-23,-,United Kingdom,GBP,1.43
DAIGR,DAIMLER INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.23,101.35,"2,910,000.00","2,960,667.71","2,960,667.71",Consumer Cyclical,XS1391067847,2.13,07-Jun-22,-,Germany,GBP,0.82
BMW,BMW INTERNATIONAL INVESTMENT BV MTN RegS,Fixed Income,0.23,100.4,"2,910,000.00","2,931,080.55","2,931,080.55",Consumer Cyclical,XS2227276263,0.75,08-Mar-24,-,Germany,GBP,2.54
SSELN,SSE PLC RegS,Fixed Income,0.23,101.78,"2,775,000.00","2,915,581.47","2,915,581.47",Electric,XS1572349865,3.63,16-Sep-77,-,United Kingdom,GBP,1.06
ESBIRE,NIE FINANCE PLC RegS,Fixed Income,0.23,105.93,"2,700,000.00","2,913,615.40","2,913,615.40",Owned No Guarantee,XS1820002308,2.5,27-Oct-25,-,United Kingdom,GBP,3.8
SKIPTN,SKIPTON BUILDING SOCIETY MTN RegS,Fixed Income,0.23,102.34,"2,825,000.00","2,911,629.08","2,911,629.08",Banking,XS2239766624,2,02-Oct-26,-,United Kingdom,GBP,3.96
CWHARF,CANARY WHARF GROUP INVESTMENT HOLD RegS,Fixed Income,0.22,101.65,"2,800,000.00","2,871,824.57","2,871,824.57",Financial Other,XS2327414491,2.63,23-Apr-25,-,United Kingdom,GBP,3.47
RY,ROYAL BANK OF CANADA MTN RegS,Fixed Income,0.22,100.95,"2,822,000.00","2,869,806.89","2,869,806.89",Banking,XS2109790423,1.13,15-Dec-25,-,Canada,GBP,4.22
TTEFP,TOTAL CAPITAL INTERNATIONAL SA MTN RegS,Fixed Income,0.22,101.59,"2,800,000.00","2,867,640.94","2,867,640.94",Energy,XS1681522568,1.25,16-Dec-24,-,France,GBP,3.27
TSCOLN,TESCO CORPORATE TREASURY SERVICES MTN RegS,Fixed Income,0.22,105.43,"2,700,000.00","2,865,524.03","2,865,524.03",Consumer Non-Cyclical,XS1989383192,2.5,02-May-25,-,United Kingdom,GBP,3.4
VMUKLN,VIRGIN MONEY UK PLC MTN RegS,Fixed Income,0.22,101.55,"2,800,000.00","2,860,921.25","2,860,921.25",Banking,XS2343851510,2.63,19-Aug-31,-,United Kingdom,GBP,4.48
SGN,SOUTHERN GAS NETWORKS PLC MTN RegS,Fixed Income,0.22,108.59,"2,537,000.00","2,860,560.18","2,860,560.18",Natural Gas,XS0686570242,4.88,05-Oct-23,-,United Kingdom,GBP,2.01
TOYOTA,TOYOTA MOTOR FINANCE (NETHERLANDS) MTN RegS,Fixed Income,0.22,101.55,"2,800,000.00","2,852,111.48","2,852,111.48",Consumer Cyclical,XS2001192231,1.38,23-May-23,-,Japan,GBP,1.76
NWGLN,NORTHUMBRIAN WATER FINANCE PLC RegS,Fixed Income,0.22,108.95,"2,530,000.00","2,846,661.90","2,846,661.90",Utility Other,XS0083567775,6.88,06-Feb-23,-,United Kingdom,GBP,1.42
WBA,WALGREENS BOOTS ALLIANCE INC,Fixed Income,0.22,108.96,"2,551,000.00","2,846,533.14","2,846,533.14",Consumer Cyclical,XS1138359663,3.6,20-Nov-25,-,United States,GBP,3.74
SHBASS,SVENSKA HANDELSBANKEN AB MTN RegS,Fixed Income,0.22,103.04,"2,700,000.00","2,833,173.07","2,833,173.07",Banking,XS0860538379,2.75,05-Dec-22,-,Sweden,GBP,1.29
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.22,104.44,"2,680,000.00","2,819,410.09","2,819,410.09",Consumer Cyclical,XS1596735701,2.25,12-Apr-25,-,Germany,GBP,3.54
MGNLN,PRUDENTIAL PLC MTN RegS,Fixed Income,0.22,105.73,"2,650,000.00","2,808,558.97","2,808,558.97",Insurance,XS2025521886,3.88,20-Jul-49,-,United Kingdom,GBP,2.8
DAIGR,DAIMLER INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.22,102.5,"2,700,000.00","2,800,607.81","2,800,607.81",Consumer Cyclical,XS2078691636,1.63,11-Nov-24,-,Germany,GBP,3.15
ROTHLF,ROTHESAY LIFE LTD RegS,Fixed Income,0.22,125.61,"2,120,000.00","2,796,213.88","2,796,213.88",Insurance,XS1312953596,8,30-Oct-25,-,United Kingdom,GBP,3.61
ORAFP,FRANCE TELECOM MTN RegS,Fixed Income,0.22,118.56,"2,288,000.00","2,795,277.83","2,795,277.83",Communications,XS0236800412,5.25,05-Dec-25,-,France,GBP,3.88
FGPLN,FIRSTGROUP PLC RegS,Fixed Income,0.22,105.79,"2,552,000.00","2,794,190.55","2,794,190.55",Transportation,XS0859438557,5.25,29-Nov-22,-,United Kingdom,GBP,1.25
UNANA,UNILEVER FINANCE NETHERLANDS BV MTN RegS,Fixed Income,0.22,102.45,"2,690,000.00","2,789,428.18","2,789,428.18",Consumer Non-Cyclical,XS1684780031,1.38,15-Sep-24,-,United Kingdom,GBP,3.01
BFCM,BANQUE FEDERATIVE DU CREDIT MUTUEL MTN RegS,Fixed Income,0.22,101.85,"2,700,000.00","2,783,569.26","2,783,569.26",Banking,XS1878814638,1.88,13-Dec-22,-,France,GBP,1.32
PRUFIN,PRUDENTIAL PLC RegS,Fixed Income,0.21,108.91,"2,466,000.00","2,781,233.62","2,781,233.62",Insurance,XS0083544212,6.88,20-Jan-23,-,United Kingdom,GBP,1.38
LEED,LEEDS BUILDING SOCIETY MTN RegS,Fixed Income,0.21,100.26,"2,750,000.00","2,773,988.61","2,773,988.61",Banking,XS2314635934,1.5,16-Mar-27,-,United Kingdom,GBP,4.42
UKPONE,EASTERN POWER NETWORKS PLC MTN RegS,Fixed Income,0.21,100.5,"2,650,000.00","2,772,546.67","2,772,546.67",Electric,XS0686172601,4.75,30-Sep-21,-,United Kingdom,GBP,0.13
DBHNGR,DEUTSCHE BAHN FINANCE GMBH MTN RegS,Fixed Income,0.21,105.05,"2,600,000.00","2,755,477.00","2,755,477.00",Owned No Guarantee,XS1950499712,1.88,13-Feb-26,-,Germany,GBP,4.32
HNDA,AMERICAN HONDA FINANCE CORPORATION,Fixed Income,0.21,100.5,"2,725,000.00","2,752,747.00","2,752,747.00",Consumer Cyclical,XS1582233760,1.3,21-Mar-22,-,United States,GBP,0.6
MAERSK,AP MOLLER-MAERSK A/S MTN RegS,Fixed Income,0.21,110.84,"2,450,000.00","2,750,845.21","2,750,845.21",Transportation,XS0911553039,4,04-Apr-25,-,Denmark,GBP,3.43
BMW,BMW INTERNATIONAL INVESTMENT BV MTN RegS,Fixed Income,0.21,100.77,"2,725,000.00","2,748,985.01","2,748,985.01",Consumer Cyclical,XS2025469276,1.25,11-Jul-22,-,Germany,GBP,0.91
MCFP,LVMH MOET HENNESSY LOUIS VUITTON S MTN RegS,Fixed Income,0.21,100.39,"2,720,000.00","2,735,180.69","2,735,180.69",Consumer Cyclical,FR0013260841,1,14-Jun-22,-,France,GBP,0.66
LIN,LINDE FINANCE BV MTN RegS,Fixed Income,0.21,108.99,"2,465,000.00","2,730,744.10","2,730,744.10",Basic Industry,XS0297700006,5.88,24-Apr-23,-,Germany,GBP,1.64
SCGAU,SCENTRE GROUP TRST 1 MTN RegS,Fixed Income,0.21,112.17,"2,415,000.00","2,715,994.74","2,715,994.74",Reits,XS1087821531,3.88,16-Jul-26,-,Australia,GBP,4.4
DT,DEUTSCHE TELEKOM INTERNATIONAL FIN MTN RegS,Fixed Income,0.21,106.82,"2,483,000.00","2,704,553.12","2,704,553.12",Communications,XS1892151348,2.5,10-Oct-25,-,Germany,GBP,3.93
PNHAU,ASCIANO FINANCE LTD MTN RegS,Fixed Income,0.21,107.35,"2,412,000.00","2,697,727.22","2,697,727.22",Transportation,XS0972735533,5,19-Sep-23,-,Australia,GBP,1.97
BNZLLN,BUNZL FINANCE PLC RegS,Fixed Income,0.21,104.72,"2,560,000.00","2,690,675.87","2,690,675.87",Capital Goods,XS1726321570,2.25,11-Jun-25,-,United Kingdom,GBP,3.53
MRWLN,WM MORRISON SUPERMARKETS PLC MTN RegS,Fixed Income,0.21,105.6,"2,525,000.00","2,687,366.25","2,687,366.25",Consumer Non-Cyclical,XS0717069073,4.63,08-Dec-23,-,United Kingdom,GBP,2.21
UKPONE,LONDON POWER NETWORKS PLC MTN RegS,Fixed Income,0.21,107.21,"2,463,000.00","2,687,176.54","2,687,176.54",Electric,XS0638843598,5.13,31-Mar-23,-,United Kingdom,GBP,1.58
GM,GENERAL MOTORS FINANCIAL CO INC MTN RegS,Fixed Income,0.21,104.21,"2,495,000.00","2,655,345.28","2,655,345.28",Consumer Cyclical,XS2049548527,2.35,03-Sep-25,-,United States,GBP,3.73
UNANA,UNILEVER PLC MTN RegS,Fixed Income,0.2,100.41,"2,625,000.00","2,651,118.45","2,651,118.45",Consumer Non-Cyclical,XS1560644830,1.13,03-Feb-22,-,Netherlands,GBP,0.48
LIBLIV,LIBERTY LIVING FINANCE PLC RegS,Fixed Income,0.2,104.78,"2,480,000.00","2,644,637.51","2,644,637.51",Financial Other,XS1721762596,2.63,28-Nov-24,-,United Kingdom,GBP,2.96
SVTLN,SEVERN TRENT UTILITIES FINANCE PLC RegS,Fixed Income,0.2,113.4,"2,274,000.00","2,643,268.03","2,643,268.03",Utility Other,XS0094475802,6.13,26-Feb-24,-,United Kingdom,GBP,2.38
ULFP,WESTFIELD AMERICA MANAGEMENT LTD RegS,Fixed Income,0.2,102.28,"2,550,000.00","2,628,398.50","2,628,398.50",Reits,XS1588768926,2.13,30-Mar-25,-,Australia,GBP,3.42
CM,CANADIAN IMPERIAL BANK OF COMMERCE MTN RegS,Fixed Income,0.2,103.27,"2,481,000.00","2,597,681.22","2,597,681.22",Banking,XS2056446524,1.63,25-Sep-25,-,Canada,GBP,3.96
GATAIR,GATWICK FUNDING LTD MTN RegS,Fixed Income,0.2,109.86,"2,300,000.00","2,593,585.56","2,593,585.56",Transportation,XS0733794407,5.25,23-Jan-24,-,United Kingdom,GBP,2.31
SHBASS,SVENSKA HANDELSBANKEN AB MTN RegS,Fixed Income,0.2,100.92,"2,525,000.00","2,582,174.53","2,582,174.53",Banking,XS1346180869,2.38,18-Jan-22,-,Sweden,GBP,0.43
JUSTLN,JUST GROUP PLC RegS,Fixed Income,0.2,114.83,"2,200,000.00","2,576,861.80","2,576,861.80",Insurance,XS2242666779,7,15-Apr-31,-,United Kingdom,GBP,3.86
CBGLN,CLOSE BROTHERS GROUP PLC MTN RegS,Fixed Income,0.2,103.21,"2,450,000.00","2,548,742.33","2,548,742.33",Banking,XS1813721500,2.75,26-Apr-23,-,United Kingdom,GBP,1.66
BUPFIN,BUPA FINANCE PLC RegS,Fixed Income,0.2,103.14,"2,450,000.00","2,544,241.27","2,544,241.27",Insurance,XS1592647264,2,05-Apr-24,-,United Kingdom,GBP,2.57
NXTLN,NEXT PLC RegS,Fixed Income,0.2,100.88,"2,407,000.00","2,531,391.69","2,531,391.69",Consumer Cyclical,XS0630204351,5.38,26-Oct-21,-,United Kingdom,GBP,0.2
