Fund Holdings as of,13-Aug-21,,,,,,,,,,,,,,
HNDA,AMERICAN HONDA FINANCE CORPORATION,Fixed Income,0.24,98.59,"450,000.00","446,084.65","446,084.65",Consumer Cyclical,XS2264545273,0.75,25-Nov-26,-,United States,GBP,5.16
VZ,VERIZON COMMUNICATIONS INC,Fixed Income,0.24,97.9,"450,000.00","444,455.51","444,455.51",Communications,XS2251337353,1.13,03-Nov-28,-,United States,GBP,6.85
UNANA,UNILEVER PLC RegS,Fixed Income,0.24,103.95,"425,000.00","442,172.21","442,172.21",Consumer Non-Cyclical,XS2008921277,1.5,22-Jul-26,-,United Kingdom,GBP,4.79
SWSFIN,SWSFIN_07 SECURE,Fixed Income,0.23,188.16,"225,000.00","433,365.81","433,365.81",Utility Other,XS0308998144,5.13,30-Sep-56,-,Cayman Islands,GBP,21.03
DT,DEUTSCHE TELEKOM INTERNATIONAL FIN RegS,Fixed Income,0.23,151.25,"275,000.00","433,255.52","433,255.52",Communications,XS0401016919,8.88,27-Nov-28,-,Germany,GBP,5.74
ENGIFP,GDF SUEZ MTN RegS,Fixed Income,0.23,138.83,"300,000.00","432,999.66","432,999.66",Natural Gas,FR0010680041,7,30-Oct-28,-,France,GBP,5.88
ABIBB,ANHEUSER-BUSCH INBEV NV MTN RegS,Fixed Income,0.23,125.98,"340,000.00","429,604.53","429,604.53",Consumer Non-Cyclical,BE0934986036,9.75,30-Jul-24,-,Belgium,GBP,2.73
DGFP,VINCI SA MTN RegS,Fixed Income,0.23,106.47,"400,000.00","429,610.69","429,610.69",Transportation,FR0013409166,2.25,15-Mar-27,-,France,GBP,5.27
GATAIR,GATWICK FUNDING LTD MTN RegS,Fixed Income,0.23,153.28,"275,000.00","429,551.73","429,551.73",Transportation,XS0596919539,6.5,02-Mar-43,-,United Kingdom,GBP,12.77
IBESM,SP TRANSMISSION PLC RegS,Fixed Income,0.23,104.25,"400,000.00","422,965.24","422,965.24",Electric,XS2068966048,2,13-Nov-31,-,United Kingdom,GBP,9.22
FISV,FISERV INC,Fixed Income,0.23,104.88,"400,000.00","420,586.07","420,586.07",Technology,XS1843433712,2.25,01-Jul-25,-,United States,GBP,3.58
PPL,POWERGEN ENERGY PLC MTN RegS,Fixed Income,0.23,167.26,"245,000.00","420,105.22","420,105.22",Electric,XS0568142482,6.25,10-Dec-40,-,United Kingdom,GBP,13.04
JNJ,JOHNSON AND JOHNSON,Fixed Income,0.23,115.68,"350,000.00","419,652.30","419,652.30",Consumer Non-Cyclical,XS0329524457,5.5,06-Nov-24,-,United States,GBP,2.96
SGCLN,STAGECOACH GROUP PLC RegS,Fixed Income,0.23,108.4,"375,000.00","419,573.29","419,573.29",Transportation,XS1298002244,4,29-Sep-25,-,United Kingdom,GBP,3.59
FISV,FISERV INC,Fixed Income,0.23,111.45,"375,000.00","419,278.52","419,278.52",Technology,XS1843433985,3,01-Jul-31,-,United States,GBP,8.61
DAIGR,DAIMLER INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.22,102.6,"400,000.00","417,925.69","417,925.69",Consumer Cyclical,XS1873124009,2,04-Sep-23,-,Germany,GBP,2
BRITEL,BRITISH TELECOMMUNICATIONS PLC MTN RegS,Fixed Income,0.22,108.95,"375,000.00","417,062.61","417,062.61",Communications,XS1720922415,3.13,21-Nov-31,-,United Kingdom,GBP,8.71
UNIMAN,UNIVERSITY OF MANCHESTER MTN RegS,Fixed Income,0.22,165.05,"250,000.00","413,785.29","413,785.29",Industrial Other,XS0947761556,4.25,04-Jul-53,-,United Kingdom,GBP,20.7
TTEFP,TOTAL CAPITAL INTERNATIONAL SA MTN RegS,Fixed Income,0.22,103.29,"400,000.00","413,552.90","413,552.90",Energy,XS2004382136,1.66,22-Jul-26,-,France,GBP,4.65
CAMBRG,UNIVERSITY OF CAMBRIDGE RegS,Fixed Income,0.22,150.03,"275,000.00","413,421.54","413,421.54",Industrial Other,XS1846644968,2.35,27-Jun-78,-,United Kingdom,GBP,36.73
PEP,PEPSICO INC MTN,Fixed Income,0.22,102.55,"400,000.00","413,015.93","413,015.93",Consumer Non-Cyclical,XS0849673602,2.5,01-Nov-22,-,United States,GBP,1.2
UKPONE,EDF ENERGY NETWORKS EPN PLC MTN RegS,Fixed Income,0.22,160.22,"250,000.00","412,268.63","412,268.63",Electric,XS0466148441,6.25,12-Nov-36,-,United Kingdom,GBP,10.96
DBHNGR,DEUTSCHE BAHN FINANCE GMBH MTN RegS,Fixed Income,0.22,102.68,"400,000.00","411,259.33","411,259.33",Owned No Guarantee,XS1640854144,1.38,07-Jul-25,-,Germany,GBP,3.67
SWSFIN_03-A1,SWSFIN_03 A1,Fixed Income,0.22,134.12,"300,000.00","409,243.57","409,243.57",Utility Other,XS0172989252,6.19,31-Mar-29,-,United Kingdom,GBP,6.39
EJRAIL,EAST JAPAN RAILWAY COMPANY MTN RegS,Fixed Income,0.22,132.9,"300,000.00","408,389.51","408,389.51",Transportation,XS0276809927,4.75,08-Dec-31,-,Japan,GBP,8.44
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.22,100.07,"400,000.00","407,250.38","407,250.38",Consumer Cyclical,XS1853394598,1.88,07-Sep-21,-,Germany,GBP,0.07
ORSTED,ORSTED A/S RegS,Fixed Income,0.22,99.86,"400,000.00","404,248.60","404,248.60",Owned No Guarantee,XS2293681685,2.5,31-Dec-49,-,Denmark,GBP,9.6
TELEFO,TELEFONICA EMISIONES SAU MTN RegS,Fixed Income,0.21,128.32,"300,000.00","398,791.33","398,791.33",Communications,XS0545440900,5.45,08-Oct-29,-,Spain,GBP,6.71
EOANGR,EON INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.21,130.14,"300,000.00","397,996.88","397,996.88",Electric,XS0735770637,4.75,31-Jan-34,-,Germany,GBP,9.82
EDF,ELECTRICITE DE FRANCE SA MTN RegS,Fixed Income,0.21,130.94,"300,000.00","396,665.42","396,665.42",Owned No Guarantee,XS0367001061,6.25,30-May-28,-,France,GBP,5.82
GM,GENERAL MOTORS FINANCIAL CO INC MTN RegS,Fixed Income,0.21,103.21,"375,000.00","394,929.39","394,929.39",Consumer Cyclical,XS1674925505,2.25,06-Sep-24,-,United States,GBP,2.81
NWGLN,NORTHUMBRIAN WATER FINANCE PLC RegS,Fixed Income,0.21,108.95,"350,000.00","393,806.98","393,806.98",Utility Other,XS0083567775,6.88,06-Feb-23,-,United Kingdom,GBP,1.42
BATSLN,BAT CAPITAL CORP MTN RegS,Fixed Income,0.21,102.76,"375,000.00","393,261.02","393,261.02",Consumer Non-Cyclical,XS1664647499,2.13,15-Aug-25,-,United Kingdom,GBP,3.71
KEL,YORKSHIRE WATER FINANCE,Fixed Income,0.21,168.38,"225,000.00","392,885.99","392,885.99",Utility Other,XS0439818039,6.38,19-Aug-39,-,United Kingdom,GBP,12.24
WBA,WALGREENS BOOTS ALLIANCE INC,Fixed Income,0.21,108.96,"350,000.00","390,547.47","390,547.47",Consumer Cyclical,XS1138359663,3.6,20-Nov-25,-,United States,GBP,3.74
RKTLN,RECKITT BENCKISER TREASURY SERVICE RegS,Fixed Income,0.21,103.58,"375,000.00","389,972.77","389,972.77",Consumer Non-Cyclical,XS2177006983,1.75,19-May-32,-,United Kingdom,GBP,9.84
ORSTED,ORSTED A/S MTN RegS,Fixed Income,0.21,110.44,"350,000.00","388,677.38","388,677.38",Owned No Guarantee,XS1997070864,2.5,16-May-33,-,Denmark,GBP,10.23
AWLN,AWLN_02 A5 RegS,Fixed Income,0.21,141.37,"274,000.00","388,020.32","388,020.32",Utility Other,XS0151948980,6.29,30-Jul-30,-,United Kingdom,GBP,7.4
ORAFP,ORANGE SA MTN RegS,Fixed Income,0.21,107.12,"355,000.00","387,768.27","387,768.27",Communications,XS1115502988,5.75,31-Dec-49,-,France,GBP,1.58
BATSLN,BAT INTERNATIONAL FINANCE PLC MTN RegS,Fixed Income,0.21,115.31,"325,000.00","384,710.22","384,710.22",Consumer Non-Cyclical,XS0352062995,7.25,12-Mar-24,-,United Kingdom,GBP,2.4
MAGAIR,MANCHESTER AIRPORT GROUP FUNDING P MTN RegS,Fixed Income,0.21,107.76,"350,000.00","382,495.95","382,495.95",Transportation,XS1057530393,4.13,02-Apr-24,-,United Kingdom,GBP,2.49
VZ,VERIZON COMMUNICATIONS INC,Fixed Income,0.2,115.21,"324,000.00","381,146.72","381,146.72",Communications,XS1405769727,3.13,02-Nov-35,-,United States,GBP,11.57
KEL,YORKSHIRE WATER SERVICES FINANCE P RegS,Fixed Income,0.2,151.15,"250,000.00","380,744.54","380,744.54",Utility Other,XS0302054050,5.5,28-May-37,-,United Kingdom,GBP,11.59
UU,UNITED UTILITIES WATER FINANCE PLC MTN RegS,Fixed Income,0.2,100.57,"375,000.00","380,443.21","380,443.21",Utility Other,XS2114778140,1.75,10-Feb-38,-,United Kingdom,GBP,14.19
WPPLN,WPP FINANCE 2013 MTN RegS,Fixed Income,0.2,105.58,"350,000.00","378,712.30","378,712.30",Communications,XS1489364395,2.88,14-Sep-46,-,United Kingdom,GBP,17.74
ESBIRE,NIE FINANCE PLC RegS,Fixed Income,0.2,124.94,"300,000.00","378,583.75","378,583.75",Owned No Guarantee,XS0633547087,6.38,02-Jun-26,-,United Kingdom,GBP,4.3
SWSFIN_03-A4,SWSFIN_03 A4 RegS,Fixed Income,0.2,122.86,"300,000.00","375,954.24","375,954.24",Utility Other,XS0172992637,6.64,31-Mar-26,-,United Kingdom,GBP,4.11
IHGLN,INTERCONTINENTAL HOTELS GROUP PLC MTN RegS,Fixed Income,0.2,108.4,"335,000.00","375,658.74","375,658.74",Consumer Cyclical,XS1275957121,3.75,14-Aug-25,-,United Kingdom,GBP,3.48
GE,GENERAL ELECTRIC CO MTN RegS,Fixed Income,0.2,146.64,"250,000.00","375,364.86","375,364.86",Capital Goods,XS0182703743,5.38,18-Dec-40,-,United States,GBP,13.28
WWUF,WALES & WEST UTILITIES FINANCE PLC MTN,Fixed Income,0.2,134.31,"275,000.00","375,275.75","375,275.75",Natural Gas,XS0497976562,5.75,29-Mar-30,-,United Kingdom,GBP,7.14
BATSLN,BAT INTERNATIONAL FINANCE PLC MTN RegS,Fixed Income,0.2,133.24,"280,000.00","374,779.34","374,779.34",Consumer Non-Cyclical,XS0522408599,5.75,05-Jul-40,-,United Kingdom,GBP,12.76
EOANGR,EON INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.2,111.17,"325,000.00","373,815.81","373,815.81",Electric,XS0170732738,5.63,06-Dec-23,-,Germany,GBP,2.17
RDSALN,SHELL INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.2,91.11,"400,000.00","370,909.69","370,909.69",Energy,XS2228387465,1.75,10-Sep-52,-,Netherlands,GBP,23.21
GATAIR,GATWICK FUNDING LTD MTN RegS,Fixed Income,0.2,121.82,"300,000.00","370,758.42","370,758.42",Transportation,XS1047788523,4.63,27-Mar-34,-,United Kingdom,GBP,9.92
DGELN,DIAGEO FINANCE PLC MTN RegS,Fixed Income,0.2,104.35,"350,000.00","370,358.45","370,358.45",Consumer Non-Cyclical,XS1982100643,1.75,12-Oct-26,-,United Kingdom,GBP,4.78
CRHID,CRH FINANCE (UK) PLC MTN RegS,Fixed Income,0.2,120.35,"300,000.00","369,660.83","369,660.83",Capital Goods,XS1328187627,4.13,02-Dec-29,-,Ireland,GBP,6.99
EXPNLN,EXPERIAN FINANCE PLC MTN RegS,Fixed Income,0.2,103.66,"350,000.00","369,317.49","369,317.49",Technology,XS1846741228,2.13,27-Sep-24,-,United Kingdom,GBP,2.83
THAMES,THAMES WATER UTILITIES FINANCE PLC MTN RegS,Fixed Income,0.2,146.8,"250,000.00","369,222.07","369,222.07",Utility Other,XS0800186222,4.63,04-Jun-46,-,United Kingdom,GBP,16.67
CAMBRG,THE CHANCELLOR MASTERS AND SCHOLAR RegS,Fixed Income,0.2,162.75,"225,000.00","368,909.95","368,909.95",Industrial Other,XS0841542961,3.75,17-Oct-52,-,United Kingdom,GBP,21.14
CMCSA,SKY LTD MTN RegS,Fixed Income,0.2,120.06,"300,000.00","368,719.85","368,719.85",Communications,XS1141970175,4,26-Nov-29,-,United Kingdom,GBP,7.13
APAAU,APT PIPELINES LTD MTN RegS,Fixed Income,0.2,110.33,"325,000.00","368,396.85","368,396.85",Natural Gas,XS0858000606,4.25,26-Nov-24,-,Australia,GBP,3.06
GLCCUK_01-A1,DWR CYMRU FINANCING LTD A1,Fixed Income,0.2,130.74,"275,000.00","365,650.25","365,650.25",Utility Other,XS0128311023,6.01,31-Mar-28,-,United Kingdom,GBP,5.69
EVEHOL,EVERSHOLT FUNDING PLC MTN RegS,Fixed Income,0.19,105.95,"341,026.00","362,428.75","362,428.75",Transportation,XS2194483330,2.74,30-Jun-40,-,United Kingdom,GBP,8.27
AWLN,ANGLIAN WATER SERVICES FINANCING P MTN RegS,Fixed Income,0.19,103.46,"350,000.00","362,146.28","362,146.28",Utility Other,XS1659112616,1.63,10-Aug-25,-,United Kingdom,GBP,3.74
APAAU,APT PIPELINES LTD RegS,Fixed Income,0.19,109.97,"325,000.00","358,135.38","358,135.38",Natural Gas,XS1963555534,3.13,18-Jul-31,-,Australia,GBP,8.61
MRWLN,WM MORRISON SUPERMARKETS PLC MTN RegS,Fixed Income,0.19,101.83,"350,000.00","356,968.76","356,968.76",Consumer Non-Cyclical,XS0808629389,3.5,27-Jul-26,-,United Kingdom,GBP,4.58
EQNR,EQUINOR ASA MTN RegS,Fixed Income,0.19,140.46,"250,000.00","354,797.55","354,797.55",Owned No Guarantee,XS0969574598,4.25,10-Apr-41,-,Norway,GBP,14.42
BMW,BMW INTERNATIONAL INVESTMENT BV MTN RegS,Fixed Income,0.19,100.4,"350,000.00","352,535.46","352,535.46",Consumer Cyclical,XS2227276263,0.75,08-Mar-24,-,Germany,GBP,2.54
GATAIR,GATWICK FUNDING LTD MTN RegS,Fixed Income,0.19,137.59,"250,000.00","351,942.83","351,942.83",Transportation,XS0733786130,5.75,23-Jan-37,-,United Kingdom,GBP,11.05
DGFP,VINCI SA MTN RegS,Fixed Income,0.19,114.58,"300,000.00","351,244.11","351,244.11",Transportation,FR0013409174,2.75,15-Sep-34,-,France,GBP,10.92
THAMES,THAMES WATER UTILITIES FINANCE LTD MTN,Fixed Income,0.19,135.31,"250,000.00","350,780.85","350,780.85",Utility Other,XS0092157600,6.75,16-Nov-28,-,United Kingdom,GBP,5.94
DPWDU,DP WORLD LTD MTN RegS,Fixed Income,0.19,113.07,"300,000.00","350,445.95","350,445.95",Owned No Guarantee,XS1883878883,4.25,25-Sep-30,-,United Arab Emirates,GBP,7.56
EXPNLN,EXPERIAN FINANCE PLC MTN RegS,Fixed Income,0.19,115.44,"300,000.00","349,740.86","349,740.86",Technology,XS2150090764,3.25,07-Apr-32,-,United Kingdom,GBP,9.16
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.19,112.84,"300,000.00","349,276.20","349,276.20",Consumer Cyclical,XS2154336254,4.25,09-Oct-25,-,Germany,GBP,3.79
DT,DEUTSCHE TELEKOM AG MTN RegS,Fixed Income,0.19,115.09,"299,000.00","348,944.48","348,944.48",Communications,XS1948630634,3.13,06-Feb-34,-,Germany,GBP,10.48
PFE,PFIZER INC. RegS,Fixed Income,0.19,172.84,"200,000.00","348,205.63","348,205.63",Consumer Non-Cyclical,XS0432072022,6.5,03-Jun-38,-,United States,GBP,12.03
INFLN,INFORMA PLC MTN RegS,Fixed Income,0.19,106.6,"325,000.00","347,530.87","347,530.87",Communications,XS1853426895,3.13,05-Jul-26,-,United Kingdom,GBP,4.45
DGELN,DIAGEO FINANCE PLC RegS,Fixed Income,0.19,98.2,"350,000.00","345,366.60","345,366.60",Consumer Non-Cyclical,XS2240066915,1.25,28-Mar-33,-,United Kingdom,GBP,10.72
DBHNGR,DEUTSCHE BAHN FINANCE GMBH MTN RegS,Fixed Income,0.18,98.08,"350,000.00","343,970.53","343,970.53",Owned No Guarantee,XS2295280411,0.38,03-Dec-26,-,Germany,GBP,5.24
NEXLN,NATIONAL EXPRESS GROUP PLC MTN RegS,Fixed Income,0.18,103.47,"325,000.00","342,388.74","342,388.74",Transportation,XS1514188488,2.5,11-Nov-23,-,United Kingdom,GBP,2.18
EDPPL,EDP FINANCE BV MTN RegS,Fixed Income,0.18,118.26,"275,000.00","339,579.57","339,579.57",Electric,XS0397015537,8.63,04-Jan-24,-,Portugal,GBP,2.18
RDSALN,SHELL INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.18,95.98,"350,000.00","339,166.02","339,166.02",Energy,XS2228291279,1,10-Dec-30,-,Netherlands,GBP,8.83
DT,DEUTSCHE TELEKOM INTL FINANCE B.V.,Fixed Income,0.18,149.77,"224,000.00","338,237.07","338,237.07",Communications,XS0113731433,7.63,15-Jun-30,-,Germany,GBP,6.97
JAPTOB,JT INTERNATIONAL FINANCIAL SERVICE MTN RegS,Fixed Income,0.18,110.09,"300,000.00","337,468.00","337,468.00",Consumer Non-Cyclical,XS1883352335,2.75,28-Sep-33,-,Japan,GBP,10.2
MCK,MCKESSON CORP,Fixed Income,0.18,110.59,"300,000.00","336,319.38","336,319.38",Consumer Non-Cyclical,XS1567174526,3.13,17-Feb-29,-,United States,GBP,6.64
DBHNGR,DEUTSCHE BAHN FINANCE GMBH MTN RegS,Fixed Income,0.18,111.62,"300,000.00","335,359.18","335,359.18",Owned No Guarantee,XS0954706023,3.13,24-Jul-26,-,Germany,GBP,4.66
CRFUNI,CARDIFF UNIVERSITY RegS,Fixed Income,0.18,132.98,"250,000.00","333,825.68","333,825.68",Industrial Other,XS1351950149,3,07-Dec-55,-,United Kingdom,GBP,23.19
SSELN,SCOTTISH & SOUTHERN ENERGY PLC RegS,Fixed Income,0.18,105.79,"300,000.00","333,074.49","333,074.49",Electric,XS0095371638,5.88,22-Sep-22,-,United Kingdom,GBP,1.06
ABESM,ABERTIS INFRAESTRUCTURAS SA MTN RegS,Fixed Income,0.18,108.54,"300,000.00","332,790.73","332,790.73",Transportation,XS1967636272,3.38,27-Nov-26,-,Spain,GBP,4.68
SIEGR,SIEMENS FINANCIERINGSMAATSCHAPPIJ MTN RegS,Fixed Income,0.18,108.02,"300,000.00","331,669.83","331,669.83",Capital Goods,DE000A1G85C2,2.75,10-Sep-25,-,Germany,GBP,3.83
MCD,MCDONALDS CORPORATION MTN RegS,Fixed Income,0.18,142.07,"230,000.00","330,900.36","330,900.36",Consumer Cyclical,XS0146389464,5.88,23-Apr-32,-,United States,GBP,8.52
TOYOTA,TOYOTA MOTOR CREDIT CORP MTN RegS,Fixed Income,0.18,100.66,"325,000.00","329,990.87","329,990.87",Consumer Cyclical,XS1496010155,1,27-Sep-22,-,United States,GBP,1.11
TELEFO,TELEFONICA EMISIONES SAU MTN RegS,Fixed Income,0.18,106.09,"300,000.00","329,017.74","329,017.74",Communications,XS0470740530,5.29,09-Dec-22,-,Spain,GBP,1.27
KEL,YORKSHIRE WATER FINANCE RegS,Fixed Income,0.18,144.35,"224,000.00","328,112.34","328,112.34",Utility Other,XS0439817577,6.6,17-Apr-31,-,United Kingdom,GBP,7.71
BNZLLN,BUNZL FINANCE PLC MTN RegS,Fixed Income,0.18,99.01,"325,000.00","325,607.95","325,607.95",Capital Goods,XS2249596565,1.5,30-Oct-30,-,United Kingdom,GBP,8.48
BATSLN,BAT INTERNATIONAL FINANCE PLC MTN RegS,Fixed Income,0.17,78.84,"400,000.00","323,710.57","323,710.57",Consumer Non-Cyclical,XS1488409977,2.25,09-Sep-52,-,United Kingdom,GBP,20.66
ENELIM,ENEL FINANCE INTERNATIONAL NV MTN RegS,Fixed Income,0.17,98.68,"325,000.00","323,341.23","323,341.23",Electric,XS2244418609,1,20-Oct-27,-,Italy,GBP,5.91
NXTLN,NEXT PLC RegS,Fixed Income,0.17,113.38,"275,000.00","322,165.15","322,165.15",Consumer Cyclical,XS0975833319,4.38,02-Oct-26,-,United Kingdom,GBP,4.41
UKPONE,EASTERN POWER NETWORKS PLC MTN RegS,Fixed Income,0.17,105.87,"300,000.00","322,153.92","322,153.92",Electric,XS2083187992,2.13,25-Nov-33,-,United Kingdom,GBP,10.77
NWENET,ENW FINANCE PLC RegS,Fixed Income,0.17,98.9,"325,000.00","321,597.72","321,597.72",Electric,XS2208638838,1.42,30-Jul-30,-,United Kingdom,GBP,8.39
IBESM,SCOTTISH POWER UK PLC MTN,Fixed Income,0.17,110.77,"285,000.00","319,657.28","319,657.28",Electric,XS0087240163,6.75,29-May-23,-,United Kingdom,GBP,1.73
CKHH,HUTCHISON WHAMPOA FINANCE UK PLC RegS,Fixed Income,0.17,123.04,"250,000.00","317,685.68","317,685.68",Industrial Other,XS0276103156,5.63,24-Nov-26,-,Hong Kong,GBP,4.62
KEL,YORKSHIRE WATER FINANCE PLC MTN RegS,Fixed Income,0.17,114.33,"275,000.00","316,827.71","316,827.71",Utility Other,XS1984257029,2.75,18-Apr-41,-,United Kingdom,GBP,15.51
UU,UNITED UTILITIES WATER FINANCE PLC MTN RegS,Fixed Income,0.17,96.97,"325,000.00","316,675.42","316,675.42",Utility Other,XS2291328735,0.88,28-Oct-29,-,United Kingdom,GBP,7.84
ARQIVA,ARQIVA FINANCING PLC MTN RegS,Fixed Income,0.17,116.76,"268,333.00","314,860.09","314,860.09",Whole Business,XS0895820834,4.88,31-Dec-32,-,United Kingdom,GBP,5.23
SVTLN,SEVERN TRENT UTILITIES FINANCE PLC MTN RegS,Fixed Income,0.17,112.1,"275,000.00","313,479.78","313,479.78",Utility Other,XS1529614726,2.75,05-Dec-31,-,United Kingdom,GBP,9
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.17,102.88,"300,000.00","312,524.09","312,524.09",Consumer Cyclical,XS2088660795,1.88,03-Dec-24,-,Germany,GBP,3.2
SSELN,SCOTTISH HYDRO ELECTRIC TRANSMISSI MTN RegS,Fixed Income,0.17,103.34,"300,000.00","312,493.57","312,493.57",Electric,XS2322933495,2.13,24-Mar-36,-,United Kingdom,GBP,12.5
NGGLN,NATIONAL GRID ELECTRICITY TRANSMIS MTN RegS,Fixed Income,0.17,102.14,"300,000.00","311,851.89","311,851.89",Electric,XS2051734981,2,16-Sep-38,-,United Kingdom,GBP,14.25
DAIGR,DAIMLER INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.17,102.5,"300,000.00","311,178.65","311,178.65",Consumer Cyclical,XS2078691636,1.63,11-Nov-24,-,Germany,GBP,3.15
PG,PROCTER & GAMBLE COMPANY,Fixed Income,0.17,103.11,"300,000.00","310,482.59","310,482.59",Consumer Non-Cyclical,XS1608101066,1.38,03-May-25,-,United States,GBP,3.64
HENKEL,HENKEL AG & CO KGAA RegS,Fixed Income,0.17,102.16,"300,000.00","309,737.15","309,737.15",Consumer Non-Cyclical,XS2057835808,1.25,30-Sep-26,-,Germany,GBP,4.83
SVTLN,SEVERN TRENT WATER UTIL RegS,Fixed Income,0.17,136.28,"225,000.00","309,218.84","309,218.84",Utility Other,XS0097777253,6.25,07-Jun-29,-,United Kingdom,GBP,6.57
SWSFIN_05-2-A8,SWSFIN_05-2 A8,Fixed Income,0.17,152.21,"200,000.00","308,120.77","308,120.77",Utility Other,XS0220566383,5,31-Mar-41,-,United Kingdom,GBP,13.98
PPL,WESTERN POWER DISTRIBUTION (EAST M MTN RegS,Fixed Income,0.17,101.07,"300,000.00","308,059.94","308,059.94",Electric,XS2050806434,1.75,09-Sep-31,-,United Kingdom,GBP,9.08
WTBLN,WHITBREAD GROUP PLC RegS,Fixed Income,0.17,101.42,"300,000.00","307,864.77","307,864.77",Consumer Cyclical,XS2289852522,2.38,31-May-27,-,United Kingdom,GBP,5.33
IMBLN,IMPERIAL BRANDS FINANCE PLC MTN RegS,Fixed Income,0.17,118.14,"250,000.00","307,372.12","307,372.12",Consumer Non-Cyclical,XS0683568223,5.5,28-Sep-26,-,United Kingdom,GBP,4.46
QDGASF,QUADGAS FINANCE PLC MTN RegS,Fixed Income,0.17,108.64,"275,000.00","307,160.62","307,160.62",Natural Gas,XS1880442808,3.38,17-Sep-29,-,United Kingdom,GBP,6.95
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.16,101.12,"300,000.00","306,775.82","306,775.82",Consumer Cyclical,XS2047628057,1.63,30-Nov-22,-,Germany,GBP,1.28
NGGLN,NATIONAL GRID ELECTRICITY TRANSMIS MTN RegS,Fixed Income,0.16,101.41,"300,000.00","306,176.45","306,176.45",Electric,XS2157487237,2,17-Apr-40,-,United Kingdom,GBP,15.57
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.16,100.58,"300,000.00","304,792.83","304,792.83",Consumer Cyclical,XS2232029426,1.13,18-Sep-23,-,Germany,GBP,2.06
BASGR,BASF SE MTN RegS,Fixed Income,0.16,100.77,"300,000.00","304,536.65","304,536.65",Basic Industry,XS1500337990,0.88,06-Oct-23,-,Germany,GBP,2.12
MCD,MCDONALDS CORPORATION MTN RegS,Fixed Income,0.16,151.49,"200,000.00","304,395.29","304,395.29",Consumer Cyclical,XS1075996907,4.13,11-Jun-54,-,United States,GBP,20.97
HENKEL,HENKEL AG & CO KGAA RegS,Fixed Income,0.16,100.59,"300,000.00","304,379.77","304,379.77",Consumer Non-Cyclical,XS2057835717,1,30-Sep-22,-,Germany,GBP,1.07
SGOFP,CIE DE SAINT-GOBAIN MTN RegS,Fixed Income,0.16,123.92,"238,000.00","304,216.84","304,216.84",Capital Goods,XS0837769354,4.63,09-Oct-29,-,France,GBP,6.87
NATSER,NATS (EN ROUTE) PLC RegS,Fixed Income,0.16,100.98,"300,000.00","304,061.09","304,061.09",Transportation,XS2335989682,1.38,31-Mar-31,-,United Kingdom,GBP,6.21
BATSLN,BAT INTERNATIONAL FINANCE PLC MTN RegS,Fixed Income,0.16,107.48,"275,000.00","303,505.79","303,505.79",Consumer Non-Cyclical,XS1324911608,4,23-Nov-55,-,United Kingdom,GBP,18.98
BPLN,BP CAPITAL MARKETS PLC MTN RegS,Fixed Income,0.16,101.07,"300,000.00","303,227.40","303,227.40",Energy,XS1475051162,1.18,12-Aug-23,-,United Kingdom,GBP,1.84
TTEFP,TOTAL CAPITAL INTERNATIONAL SA MTN RegS,Fixed Income,0.16,99.55,"300,000.00","302,630.41","302,630.41",Energy,XS2049782639,1.41,03-Sep-31,-,France,GBP,9.23
NWGLN,NORTHUMBRIAN WATER FINANCE PLC RegS,Fixed Income,0.16,142.4,"210,000.00","302,463.68","302,463.68",Utility Other,XS0159898153,5.63,29-Apr-33,-,United Kingdom,GBP,9.23
SIEGR,SIEMENS FINANCIERINGSMAATSCHAPPIJ RegS,Fixed Income,0.16,100.59,"300,000.00","302,253.30","302,253.30",Capital Goods,XS2182062120,0.88,05-Jun-23,-,Germany,GBP,1.8
FGPLN,FIRSTGROUP PLC RegS,Fixed Income,0.16,105.79,"275,000.00","301,098.12","301,098.12",Transportation,XS0859438557,5.25,29-Nov-22,-,United Kingdom,GBP,1.25
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.16,99.74,"300,000.00","300,692.93","300,692.93",Consumer Cyclical,XS2289410180,0.88,20-Feb-25,-,Germany,GBP,3.47
PPL,WESTERN POWER DISTRIBUTION PLC RegS,Fixed Income,0.16,110.54,"265,000.00","300,578.40","300,578.40",Electric,XS1893807120,3.5,16-Oct-26,-,United Kingdom,GBP,4.66
