Fund Holdings as of,13-Aug-21,,,,,,,,,,,,,,
ASIA,ASIAN DEVELOPMENT BANK MTN,Fixed Income,0.35,100.09,"2,450,000.00","2,452,306.57","2,452,306.57",Supranational,XS1943505112,0.05,01-Feb-22,-,Supranational,GBP,0.03
DB,DEUTSCHE BANK AG RegS,Fixed Income,0.35,100.35,"2,400,000.00","2,436,025.08","2,436,025.08",Banking,XS1751321719,1.75,16-Dec-21,-,Germany,GBP,0.34
ASIA,ASIAN DEVELOPMENT BANK MTN,Fixed Income,0.35,100.36,"2,400,000.00","2,415,562.10","2,415,562.10",Supranational,XS1585254029,0.75,24-Mar-22,-,Supranational,GBP,0.61
LSELN,LONDON STOCK EXCHANGE GROUP PLC MTN RegS,Fixed Income,0.35,100.85,"2,300,000.00","2,404,768.77","2,404,768.77",Brokerage/Asset Managers/Exchanges,XS0846486040,4.75,02-Nov-21,-,United Kingdom,GBP,0.22
CDTFIN,CADENT FINANCE PLC MTN RegS,Fixed Income,0.35,100.05,"2,379,000.00","2,404,102.55","2,404,102.55",Natural Gas,XS1492680811,1.13,22-Sep-21,-,United Kingdom,GBP,0.11
NXTLN,NEXT PLC RegS,Fixed Income,0.34,100.88,"2,243,000.00","2,358,916.31","2,358,916.31",Consumer Cyclical,XS0630204351,5.38,26-Oct-21,-,United Kingdom,GBP,0.2
KBN,KOMMUNALBANKEN AS MTN RegS,Fixed Income,0.34,100.29,"2,300,000.00","2,323,819.22","2,323,819.22",Owned No Guarantee,XS1934785905,1.13,15-Dec-21,-,Norway,GBP,0.34
NEDWBK,NEDERLANDSE WATERSCHAPSBANK NV MTN RegS,Fixed Income,0.33,100.22,"2,300,000.00","2,318,083.83","2,318,083.83",Owned No Guarantee,XS1586354372,0.88,20-Dec-21,-,Netherlands,GBP,0.35
BCHINA,BANK OF CHINA LTD (LONDON BRANCH) MTN RegS,Fixed Income,0.33,100.13,"2,300,000.00","2,303,003.89","2,303,003.89",Owned No Guarantee,XS2369293969,0.05,10-Aug-23,-,China,GBP,0.03
FCABNK,FCA BANK SPA (IRISH BRANCH) MTN RegS,Fixed Income,0.33,100.1,"2,235,000.00","2,268,914.41","2,268,914.41",Consumer Cyclical,XS1497682036,1.63,29-Sep-21,-,Italy,GBP,0.13
LLCAU,LEND LEASE EUROPE FINANCE PLC RegS,Fixed Income,0.32,100.72,"2,117,000.00","2,240,517.44","2,240,517.44",Reits,XS0269774104,6.13,12-Oct-21,-,Australia,GBP,0.16
BYLAN,BAYERISCHE LANDESBANK MTN RegS,Fixed Income,0.32,100.33,"2,200,000.00","2,225,009.80","2,225,009.80",Public Sector Collateralized,XS1551726737,1.25,20-Dec-21,-,Germany,GBP,0.35
CDCEPS,CAISSE DES DEPOTS ET CONSIGNATIONS MTN,Fixed Income,0.32,100.2,"2,200,000.00","2,217,088.71","2,217,088.71",Owned No Guarantee,FR0013463122,0.88,15-Dec-21,-,France,GBP,0.34
BMW,BMW FINANCE NV MTN RegS,Fixed Income,0.31,100.61,"2,087,000.00","2,134,332.46","2,134,332.46",Consumer Cyclical,XS1327430531,2.38,01-Dec-21,-,Germany,GBP,0.3
BMW,BMW INTERNATIONAL INVESTMENT BV MTN RegS,Fixed Income,0.3,100.97,"2,025,000.00","2,055,994.33","2,055,994.33",Consumer Cyclical,XS1807422800,1.75,19-Apr-22,-,Germany,GBP,0.68
OCBCSP,OVERSEA-CHINESE BANKING CORPORATIO MTN RegS,Fixed Income,0.3,99.95,"2,050,000.00","2,050,396.07","2,050,396.07",Covered Other,XS1790067745,0.05,14-Mar-23,-,Singapore,GBP,0.09
SCANIA,SCANIA CV AB MTN RegS,Fixed Income,0.29,101.05,"2,000,000.00","2,025,633.83","2,025,633.83",Consumer Cyclical,XS1783966929,1.88,28-Jun-22,-,Sweden,GBP,0.87
NAB,NATIONAL AUSTRALIA BANK LIMITED MTN RegS,Fixed Income,0.29,100.92,"2,000,000.00","2,021,854.30","2,021,854.30",Banking,XS1725805722,1.38,27-Jun-22,-,Australia,GBP,0.87
ABNANV,ABN AMRO BANK NV MTN RegS,Fixed Income,0.29,100.61,"2,000,000.00","2,020,813.36","2,020,813.36",Banking,XS1330259018,2.38,07-Dec-21,-,Netherlands,GBP,0.32
INVES,INVESTEC BANK PLC MTN RegS,Fixed Income,0.29,104.27,"1,844,000.00","2,008,848.73","2,008,848.73",Banking,XS0593062788,9.63,17-Feb-22,-,United Kingdom,GBP,0.51
EDC,EXPORT DEVELOPMENT CANADA MTN RegS,Fixed Income,0.29,99.99,"2,000,000.00","2,000,502.86","2,000,502.86",Government Guaranteed,XS1908243659,0.17,15-Nov-21,-,Canada,GBP,0.01
BMW,BMW INTERNATIONAL INVESTMENT BV MTN RegS,Fixed Income,0.28,100.77,"1,950,000.00","1,967,163.58","1,967,163.58",Consumer Cyclical,XS2025469276,1.25,11-Jul-22,-,Germany,GBP,0.91
NDASS,NORDEA EIENDOMSKREDITT AS MTN RegS,Fixed Income,0.27,100.11,"1,900,000.00","1,903,284.20","1,903,284.20",Banking,XS1837099339,0.41,18-Jun-23,-,Norway,GBP,0.11
AARB,AAREAL BANK AG RegS,Fixed Income,0.27,101.03,"1,870,000.00","1,893,772.68","1,893,772.68",Mortgage Collateralized,XS1883300292,1.5,16-Jun-22,-,Germany,GBP,0.84
INVPLN,INVESTEC PLC MTN RegS,Fixed Income,0.27,102.72,"1,820,000.00","1,891,918.15","1,891,918.15",Banking,XS1227242630,4.5,05-May-22,-,South Africa,GBP,0.73
SSELN,SCOTTISH & SOUTHERN ENERGY PLC MTN RegS,Fixed Income,0.27,100.28,"1,795,000.00","1,869,649.51","1,869,649.51",Electric,XS0677073206,4.25,14-Sep-21,-,United Kingdom,GBP,0.09
YTLPMK,WESSEX WATER SERVICES FINANCE PLC RegS,Fixed Income,0.27,100.35,"1,778,000.00","1,847,199.87","1,847,199.87",Utility Other,XS0731849831,4,24-Sep-21,-,United Kingdom,GBP,0.12
SHBASS,SVENSKA HANDELSBANKEN AB MTN RegS,Fixed Income,0.26,100.92,"1,750,000.00","1,789,625.91","1,789,625.91",Banking,XS1346180869,2.38,18-Jan-22,-,Sweden,GBP,0.43
BMW,BMW INTERNATIONAL INVESTMENT BV MTN RegS,Fixed Income,0.26,100.17,"1,761,000.00","1,776,917.79","1,776,917.79",Consumer Cyclical,XS1614247812,1,17-Nov-21,-,Germany,GBP,0.26
LLOYDS,LLOYDS BANK PLC MTN RegS,Fixed Income,0.24,101.07,"1,650,000.00","1,667,852.28","1,667,852.28",Covered Other,XS1996336357,0.05,16-May-24,-,United Kingdom,GBP,0.04
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.23,100.83,"1,600,000.00","1,617,940.06","1,617,940.06",Consumer Cyclical,XS1768715556,1.63,09-Jun-22,-,Germany,GBP,0.82
SVTLN,SEVERN TRENT UTILITIES FINANCE PLC MTN RegS,Fixed Income,0.23,100.03,"1,600,000.00","1,617,174.32","1,617,174.32",Utility Other,XS1627940601,1.13,07-Sep-21,-,United Kingdom,GBP,0.07
NACN,NATIONAL BANK OF CANADA MTN RegS,Fixed Income,0.23,100.03,"1,600,000.00","1,601,432.36","1,601,432.36",Covered Other,XS1496332864,0.45,27-Sep-21,-,Canada,GBP,0.12
BNS,BANK OF NOVA SCOTIA RegS,Fixed Income,0.22,100.83,"1,500,000.00","1,515,851.66","1,515,851.66",Banking,XS1628013416,1.25,08-Jun-22,-,Canada,GBP,0.82
BMO,BANK OF MONTREAL MTN RegS,Fixed Income,0.21,101.18,"1,464,000.00","1,484,762.14","1,484,762.14",Banking,XS1795377701,1.63,21-Jun-22,-,Canada,GBP,0.85
BASGR,BASF SE MTN RegS,Fixed Income,0.18,100.87,"1,215,000.00","1,228,024.16","1,228,024.16",Basic Industry,XS1841745612,1.38,21-Jun-22,-,Germany,GBP,0.85
F,FCE BANK PLC MTN RegS,Fixed Income,0.13,101.33,"900,000.00","916,741.51","916,741.51",Consumer Cyclical,XS1426024318,2.73,03-Jun-22,-,United Kingdom,GBP,0.81
AWLN,ANGLIAN WATER SERVICES FINANCING P RegS,Fixed Income,0.1,105.05,"637,000.00","670,626.31","670,626.31",Utility Other,XS0151946695,5.84,30-Jul-22,-,United Kingdom,GBP,0.97
NRWBK,NRW BANK RegS,Fixed Income,0.06,100.33,"400,000.00","404,630.25","404,630.25",Local Authority,XS1795380671,1.25,15-Dec-21,-,Germany,GBP,0.34
ICBCAS,INDUSTRIAL AND COMMERCIAL BANK OF MTN RegS,Fixed Income,0.04,100.57,"300,000.00","301,856.59","301,856.59",Owned No Guarantee,XS2034713516,1.5,31-Jul-22,-,China,GBP,0.97
TOYOTA,TOYOTA FINANCE AUSTRALIA LTD MTN RegS,Fixed Income,0.01,101.12,"100,000.00","101,269.29","101,269.29",Consumer Cyclical,XS1854082994,1.63,11-Jul-22,-,Australia,GBP,0.91
GBP,GBP CASH,Cash,0.01,100,"66,520.00","66,519.90","66,519.90",Cash and/or Derivatives,-,0,-,-,United Kingdom,GBP,0
USD,USD CASH,Cash,0,72.18,1,0.9,0.9,Cash and/or Derivatives,-,0,-,-,United States,USD,0
 ,,,,,,,,,,,,,,,
